,price,bedrooms,bathrooms,landsize,yearbuilt,date_sold,latitude,longitude
14475,450000.0,4.0,2.0,315.0,2015.0,03-2016,-31.63555882,115.68718
14476,535000.0,4.0,2.0,1808.0,1990.0,07-2013,-31.90236,116.14254
14477,555000.0,4.0,2.0,505.0,1998.0,09-2018,-31.69017,115.71331
14478,345000.0,3.0,1.0,619.0,,06-2013,-31.87067,116.02229
14479,360000.0,4.0,2.0,700.0,1985.0,08-2019,-32.31935,115.74458
14480,1055000.0,3.0,2.0,684.0,1971.0,11-2009,-31.94844,115.80565
14481,510000.0,4.0,2.0,552.0,2003.0,12-2014,-32.03426,115.93612
14482,1175000.0,4.0,2.0,800.0,1971.0,11-2016,-31.9279,115.76677
14483,1167500.0,4.0,2.0,508.0,1950.0,10-2015,-31.98729,115.87555
14484,542000.0,4.0,2.0,627.0,2001.0,11-2015,-31.85857,116.04244
14485,405000.0,3.0,2.0,1007.0,1983.0,10-2020,-31.67558,115.69942
14486,372500.0,4.0,1.0,811.0,1978.0,02-2013,-32.15185,115.94258
14487,325000.0,3.0,1.0,693.0,1987.0,02-2016,-32.24231,115.83468
14488,2200000.0,4.0,3.0,676.0,2002.0,07-2017,-32.02127,115.77463
14489,259000.0,3.0,2.0,6374.0,1995.0,05-1996,-31.90290525,116.1345709
14490,350000.0,3.0,1.0,501.0,1915.0,09-2015,-31.88292,116.00612
14491,1115000.0,4.0,2.0,692.0,1940.0,11-2017,-31.91899,115.88537
14492,590000.0,4.0,2.0,911.0,1973.0,06-2019,-31.80262,115.76157
14493,645000.0,4.0,2.0,605.0,2009.0,11-2020,-31.71957502,115.7979151
14494,370000.0,4.0,2.0,576.0,2010.0,12-2020,-31.63211091,115.7019823
14495,525000.0,4.0,2.0,480.0,2008.0,04-2016,-32.17435436,115.8592247
14496,402000.0,4.0,2.0,378.0,2008.0,10-2020,-31.680136,115.731986
14497,360000.0,4.0,1.0,683.0,1975.0,08-2020,-32.05986,115.95351
14498,711000.0,4.0,2.0,11940.0,2014.0,08-2015,-32.22762769,115.9571757
14499,480000.0,4.0,1.0,723.0,1979.0,01-2015,-31.88833,115.94513
14500,539000.0,4.0,2.0,837.0,2005.0,08-2020,-32.44261,115.75834
14501,854000.0,2.0,1.0,491.0,1939.0,11-2018,-31.92426,115.83156
14502,630000.0,3.0,1.0,728.0,1948.0,07-2020,-31.87349876,115.7810898
14503,645000.0,4.0,2.0,772.0,1975.0,02-2017,-31.84233,115.80195
14504,655000.0,3.0,1.0,532.0,1963.0,03-2017,-32.0653,115.77238
14505,480000.0,4.0,2.0,727.0,2004.0,10-2019,-31.79681268,115.8587196
14506,417500.0,4.0,2.0,501.0,1994.0,09-2017,-31.72248,115.74738
14507,470000.0,3.0,2.0,268.0,2013.0,03-2018,-32.15433039,115.8591622
14508,490000.0,4.0,2.0,533.0,2002.0,04-2017,-32.00407,115.98095
14509,480000.0,4.0,2.0,603.0,2006.0,07-2017,-32.133019,115.81224
14510,358000.0,4.0,2.0,797.0,1968.0,12-2017,-32.0435557,115.9290125
14511,420000.0,4.0,2.0,647.0,2006.0,06-2018,-32.13749781,115.9913758
14512,440000.0,4.0,2.0,769.0,1975.0,10-2014,-31.84089,115.86492
14513,1740000.0,4.0,3.0,865.0,1960.0,04-2015,-31.99312,115.8055
14514,273000.0,4.0,2.0,444.0,2016.0,06-2015,-31.59815472,115.6724341
14515,400000.0,3.0,2.0,405.0,,01-2018,-31.71792,115.74802
14516,530000.0,4.0,2.0,690.0,1980.0,11-2018,-31.77373,115.7902
14517,455000.0,4.0,2.0,570.0,2003.0,08-2016,-31.7345949,115.7969731
14518,1700000.0,4.0,3.0,833.0,1965.0,06-2018,-31.92569503,115.7683709
14519,605000.0,4.0,2.0,539.0,2006.0,01-2020,-31.80443777,115.8263198
14520,176649.0,3.0,1.0,767.0,1954.0,03-2017,-31.94709,115.93807
14521,360000.0,3.0,2.0,540.0,2006.0,05-2018,-32.128701,115.987579
14522,580000.0,2.0,2.0,716.0,1975.0,10-2017,-31.84936,115.80889
14523,730000.0,6.0,2.0,946.0,1955.0,01-2017,-31.7821,115.73994
14524,567000.0,3.0,1.0,702.0,1985.0,04-2019,-31.82196,115.7626
14525,360000.0,3.0,2.0,341.0,2014.0,04-2019,-32.1917732,115.8577518
14526,550000.0,4.0,2.0,854.0,1995.0,01-2020,-32.08782,115.9083
14527,480000.0,4.0,1.0,746.0,1987.0,12-2014,-31.77935,115.75722
14528,320000.0,5.0,2.0,687.0,1990.0,07-2019,-32.3034,115.76562
14529,460000.0,4.0,2.0,368.0,2013.0,08-2016,-31.8613549,115.9713354
14530,555000.0,3.0,2.0,482.0,2000.0,02-2020,-31.67983,115.71028
14531,549000.0,4.0,2.0,682.0,1998.0,06-2016,-31.85832,116.04817
14532,530000.0,4.0,2.0,2173.0,,01-2014,-31.87213,116.17009
14533,690000.0,4.0,2.0,708.0,1976.0,10-2018,-32.07206439,115.7981306
14534,675000.0,4.0,2.0,501.0,2008.0,05-2018,-31.97838387,115.9317776
14535,805000.0,2.0,1.0,860.0,1956.0,03-2009,-31.91186,115.85451
14536,545000.0,3.0,2.0,939.0,1984.0,07-2016,-31.76774134,115.7783494
14537,590000.0,3.0,2.0,372.0,1999.0,07-2019,-31.92071,115.8187
14538,231000.0,4.0,2.0,728.0,1970.0,12-2018,-32.23576,115.82349
14539,625000.0,4.0,2.0,608.0,2009.0,09-2018,-32.11882963,115.9174777
14540,1620000.0,2.0,1.0,431.0,1920.0,08-2019,-31.96263,115.813
14541,372500.0,4.0,2.0,248.0,2002.0,04-2014,-31.874549,116.01567
14542,915000.0,4.0,2.0,253.0,1886.0,08-2018,-32.05334926,115.7527398
14543,346000.0,3.0,1.0,509.0,1965.0,10-2019,-31.88389,115.91659
14544,920000.0,2.0,1.0,767.0,1959.0,12-2013,-31.9192,115.8632
14545,438000.0,4.0,2.0,638.0,2007.0,09-2018,-31.87671761,116.0132753
14546,305000.0,3.0,1.0,376.0,1992.0,01-2016,-32.01971,115.86728
14547,430000.0,3.0,1.0,700.0,1978.0,02-2017,-32.08602,115.8421
14548,525800.0,4.0,2.0,652.0,,06-2018,-31.70956,115.78088
14549,1540000.0,3.0,3.0,1066.0,1965.0,12-2016,-31.93116371,115.7629052
14550,630000.0,4.0,2.0,669.0,2010.0,06-2018,-32.13058485,115.7905937
14551,360000.0,3.0,2.0,500.0,1998.0,10-2018,-31.82401,115.85946
14552,488000.0,3.0,1.0,944.0,,07-2020,-32.00324,116.06629
14553,585000.0,4.0,2.0,801.0,1988.0,03-2015,-31.75527,115.75879
14554,500000.0,3.0,2.0,337.0,2007.0,04-2018,-31.80613318,115.8311801
14555,530000.0,4.0,2.0,705.0,1984.0,04-2017,-31.84529,115.82306
14556,545000.0,4.0,2.0,602.0,2008.0,10-2016,-32.12956249,115.7954834
14557,1175000.0,4.0,2.0,563.0,1995.0,10-2019,-31.9686,115.78382
14558,225000.0,4.0,2.0,683.0,1994.0,08-2018,-32.1466982,115.9858333
14559,460000.0,4.0,2.0,650.0,2001.0,05-2017,-31.85938,116.04725
14560,565000.0,3.0,2.0,562.0,2010.0,02-2017,-31.90670445,115.9857764
14561,355000.0,4.0,2.0,609.0,1995.0,07-2019,-32.30075,115.72843
14562,420000.0,3.0,1.0,730.0,1969.0,02-2014,-31.88279,115.94513
14563,545000.0,4.0,2.0,672.0,2006.0,12-2019,-31.650124,115.693661
14564,350000.0,4.0,2.0,462.0,2002.0,09-2014,-32.17097,116.00327
14565,1250000.0,3.0,2.0,267.0,1999.0,11-2019,-32.03425,115.75778
14566,285000.0,3.0,1.0,225.0,2014.0,09-2020,-31.77344799,115.9898549
14567,549000.0,4.0,2.0,394.0,1976.0,07-2018,-32.03666643,115.8842689
14568,519000.0,4.0,2.0,603.0,,06-2017,-31.70860374,115.8087395
14569,318000.0,3.0,1.0,495.0,1994.0,11-2017,-31.86266,116.03743
14570,1200000.0,4.0,2.0,26200.0,1999.0,08-2007,-32.25547351,115.9933474
14571,785000.0,4.0,2.0,520.0,2000.0,03-2010,-32.00827,115.88127
14572,552000.0,4.0,1.0,689.0,1984.0,07-2020,-31.81832,115.76273
14573,1150000.0,3.0,2.0,364.0,2002.0,03-2018,-32.03350672,115.8463753
14574,395000.0,4.0,2.0,601.0,,11-2020,-32.35443055,115.8122963
14575,446000.0,3.0,2.0,853.0,1984.0,05-2018,-31.93517,116.00994
14576,420000.0,4.0,2.0,375.0,,08-2019,-31.78603281,115.9925659
14577,780000.0,5.0,2.0,21347.0,1995.0,02-2012,-32.2039,116.00412
14578,815000.0,3.0,2.0,735.0,1978.0,03-2019,-31.8488619,115.7752238
14579,485000.0,4.0,2.0,382.0,2007.0,03-2016,-32.17202004,115.8579247
14580,830000.0,4.0,2.0,665.0,2014.0,05-2019,-32.41066994,115.7518473
14581,400000.0,4.0,2.0,405.0,2010.0,01-2016,-32.23995858,115.8404052
14582,745000.0,4.0,2.0,562.0,2007.0,10-2018,-31.72819459,115.7262893
14583,520000.0,4.0,2.0,507.0,2007.0,08-2020,-31.65578624,115.6972674
14584,775000.0,4.0,2.0,672.0,1986.0,05-2016,-31.75147471,115.7513489
14585,1633000.0,4.0,2.0,910.0,1994.0,09-2011,-31.91532,115.85479
14586,489000.0,3.0,2.0,576.0,2001.0,12-2016,-32.14351,115.86073
14587,680000.0,5.0,3.0,1001.0,1995.0,03-2017,-31.91249,116.03011
14588,1285000.0,4.0,3.0,802.0,,01-2019,-32.04287,115.84092
14589,760000.0,3.0,1.0,851.0,1968.0,08-2019,-32.0367,115.89669
14590,1180000.0,4.0,2.0,43672.0,2000.0,12-2014,-31.784821,116.007189
14591,586000.0,4.0,2.0,568.0,,03-2017,-32.00085318,115.9817737
14592,452000.0,3.0,2.0,320.0,2007.0,01-2016,-32.07743004,115.8085238
14593,415000.0,5.0,2.0,680.0,1992.0,04-2019,-32.07088,115.9457
14594,390000.0,4.0,2.0,450.0,1998.0,03-2017,-31.94523,115.94671
14595,540000.0,4.0,2.0,583.0,,06-2017,-32.43725745,115.7611259
14596,860000.0,4.0,2.0,15547.0,1985.0,11-2018,-32.20145,115.98984
14597,770000.0,6.0,2.0,2153.0,2001.0,11-2013,-31.79834,115.97093
14598,865000.0,4.0,2.0,10053.0,1989.0,11-2004,-31.77883,115.85576
14599,469000.0,4.0,2.0,566.0,,01-2017,-31.71291,115.74206
14600,715000.0,3.0,2.0,330.0,1999.0,01-2018,-31.91376,115.87872
14601,380000.0,4.0,2.0,591.0,1995.0,03-2020,-32.07860052,115.9887813
14602,590000.0,5.0,2.0,308.0,2009.0,09-2016,-31.8681289,115.8493364
14603,720000.0,4.0,3.0,568.0,2002.0,11-2020,-31.69668,115.71414
14604,621000.0,3.0,2.0,373.0,1989.0,10-2018,-32.04287,115.82968
14605,77000.0,4.0,2.0,2653.0,2003.0,01-2002,-32.31042,115.98398
14606,445000.0,3.0,1.0,1782.0,,04-2014,-31.90768,116.0962
14607,335000.0,4.0,2.0,449.0,2013.0,12-2019,-32.2092642,116.0033299
14608,1250000.0,4.0,3.0,1014.0,1950.0,12-2013,-31.9121,115.85184
14609,470000.0,3.0,1.0,2262.0,1960.0,02-2015,-31.91518,116.05183
14610,822000.0,4.0,2.0,684.0,2000.0,02-2017,-32.05991,115.84583
14611,415000.0,2.0,1.0,731.0,1960.0,02-2020,-31.89027,115.95317
14612,740000.0,4.0,2.0,724.0,1978.0,04-2019,-32.0683,115.86476
14613,330000.0,4.0,2.0,519.0,1997.0,12-2020,-32.1326568,115.9899476
14614,1895000.0,5.0,3.0,974.0,1940.0,11-2019,-31.9903158,115.868114
14615,425000.0,3.0,1.0,740.0,1986.0,11-2015,-31.85417724,115.8608806
14616,585000.0,4.0,2.0,2664.0,,02-2013,-31.90594821,116.0994475
14617,750000.0,3.0,2.0,27021.0,1982.0,02-2017,-32.35617,116.00451
14618,695000.0,4.0,2.0,721.0,1988.0,08-2020,-32.08118,115.85063
14619,430000.0,3.0,1.0,781.0,1969.0,06-2014,-31.88436,115.94853
14620,459000.0,4.0,2.0,810.0,2000.0,04-2016,-32.44316,115.75717
14621,152500.0,3.0,1.0,238.0,2015.0,08-2013,-32.24256789,115.8160076
14622,485000.0,4.0,2.0,544.0,2011.0,11-2020,-32.34730644,115.8156348
14623,610000.0,4.0,1.0,488.0,2015.0,05-2020,-31.8176711,115.8698118
14624,290000.0,3.0,2.0,232.0,2012.0,05-2018,-31.69251577,115.8002943
14625,530000.0,4.0,2.0,586.0,1994.0,11-2018,-31.6944,115.71364
14626,640000.0,4.0,2.0,713.0,1994.0,06-2014,-32.10719,115.85457
14627,495000.0,4.0,2.0,563.0,2004.0,10-2019,-32.1343,115.85491
14628,695000.0,4.0,2.0,931.0,1977.0,04-2017,-32.03776,115.91225
14629,426000.0,5.0,2.0,467.0,2000.0,03-2017,-31.85733188,115.9183668
14630,390000.0,4.0,2.0,608.0,1991.0,05-2016,-31.87003,116.02627
14631,405000.0,4.0,2.0,548.0,2002.0,02-2018,-31.65966,115.69656
14632,560000.0,5.0,2.0,601.0,2004.0,08-2016,-31.73368198,115.7952512
14633,575000.0,4.0,2.0,649.0,2007.0,01-2018,-31.713272,115.804046
14634,450000.0,3.0,1.0,852.0,1976.0,06-2015,-31.84445,115.8597
14635,1220000.0,4.0,2.0,1012.0,1975.0,06-2019,-32.07012,115.76221
14636,488000.0,4.0,2.0,779.0,2014.0,05-2020,-31.76357915,115.9679979
14637,350000.0,3.0,1.0,692.0,1976.0,01-2017,-31.83724507,115.8464583
14638,535000.0,4.0,2.0,450.0,2014.0,06-2017,-31.81854647,115.9662266
14639,1060000.0,4.0,3.0,436.0,1996.0,12-2017,-31.96765304,115.7907854
14640,1940000.0,5.0,3.0,915.0,1980.0,02-2018,-31.97417,115.77146
14641,1225375.0,4.0,3.0,910.0,1969.0,03-2017,-32.02377,115.89363
14642,485000.0,2.0,1.0,400.0,1960.0,07-2016,-32.03433693,115.8158947
14643,445000.0,4.0,2.0,595.0,2012.0,01-2019,-31.63141143,115.6901949
14644,875000.0,4.0,2.0,4027.0,2011.0,07-2020,-32.16736419,116.068702
14645,370000.0,4.0,2.0,539.0,2004.0,01-2019,-31.65823425,115.7157402
14646,875000.0,2.0,2.0,202.0,1973.0,04-2018,-31.96071835,115.8189285
14647,565000.0,4.0,2.0,2013.0,1990.0,04-2015,-32.14179874,116.0281145
14648,630000.0,4.0,2.0,715.0,1988.0,12-2018,-31.78795,115.78469
14649,262000.0,3.0,1.0,728.0,1953.0,07-2014,-32.22814,115.80475
14650,660000.0,4.0,2.0,689.0,1974.0,07-2020,-32.05598,115.88719
14651,480000.0,3.0,2.0,496.0,1997.0,04-2014,-31.85858236,115.9208716
14652,439000.0,6.0,2.0,557.0,1995.0,02-2020,-31.82507,115.84982
14653,380000.0,2.0,1.0,996.0,1935.0,01-2007,-32.29535,115.98547
14654,210000.0,2.0,1.0,350.0,1960.0,10-2015,-32.23202186,115.8030263
14655,460000.0,4.0,2.0,451.0,1996.0,02-2008,-31.91816,115.93504
14656,144950.0,3.0,1.0,165.0,2015.0,08-2013,-32.24248986,115.8144653
14657,892500.0,3.0,1.0,483.0,1950.0,03-2015,-31.94647,115.80871
14658,1250000.0,3.0,2.0,733.0,1972.0,01-2017,-31.88479,115.75903
14659,405000.0,3.0,1.0,706.0,1989.0,11-2018,-32.05331695,115.9115335
14660,460000.0,4.0,2.0,512.0,2015.0,06-2019,-32.09867042,115.9713065
14661,1275000.0,5.0,2.0,10547.0,,04-2018,-31.70454,115.8341
14662,580000.0,6.0,3.0,605.0,,05-2006,-32.08354,115.8468
14663,540000.0,3.0,2.0,394.0,2013.0,10-2017,-31.90454316,115.9848878
14664,445000.0,4.0,2.0,618.0,2009.0,05-2017,-31.74085882,115.8003642
14665,422000.0,4.0,2.0,682.0,1986.0,05-2019,-32.06921,115.9642
14666,430000.0,3.0,1.0,759.0,1978.0,02-2019,-31.76274,115.75908
14667,915000.0,4.0,2.0,450.0,2003.0,11-2019,-31.8452,115.78812
14668,1300000.0,5.0,3.0,910.0,1971.0,02-2019,-31.87375,115.77443
14669,700000.0,4.0,2.0,4050.0,2001.0,03-2013,-32.34283,116.05617
14670,331500.0,3.0,2.0,300.0,2011.0,07-2017,-31.70027834,115.7989713
14671,615000.0,4.0,2.0,775.0,1995.0,08-2017,-32.09039,115.80669
14672,600000.0,4.0,2.0,490.0,1974.0,07-2013,-32.0431196,115.8577364
14673,350000.0,3.0,1.0,380.0,1999.0,02-2018,-32.0101,115.92723
14674,383000.0,3.0,1.0,592.0,,04-2014,-31.87031,116.02637
14675,1500000.0,4.0,3.0,389.0,2004.0,02-2018,-31.98698,115.77892
14676,405000.0,4.0,2.0,673.0,1995.0,06-2015,-31.66523,115.72328
14677,730000.0,4.0,2.0,754.0,1982.0,12-2018,-32.07553,115.85314
14678,415000.0,4.0,2.0,1141.0,1946.0,09-2019,-32.01468313,115.9522934
14679,560000.0,4.0,2.0,2143.0,1964.0,03-2015,-31.90838,116.16922
14680,509000.0,4.0,2.0,603.0,1995.0,03-2016,-31.91773,116.02918
14681,675000.0,4.0,2.0,835.0,1984.0,07-2012,-32.07101901,115.7964617
14682,515000.0,5.0,3.0,829.0,,11-2019,-31.86386,115.94057
14683,617000.0,4.0,3.0,4048.0,1935.0,09-2014,-32.33147,116.05614
14684,515000.0,4.0,2.0,607.0,2009.0,01-2015,-31.66817,115.72603
14685,499500.0,2.0,1.0,428.0,1967.0,02-2015,-32.04918,115.84579
14686,875000.0,4.0,2.0,2003.0,1998.0,07-2015,-31.91743,116.03226
14687,385000.0,3.0,1.0,680.0,1992.0,12-2017,-32.02945,115.96663
14688,305000.0,3.0,1.0,680.0,1989.0,03-2017,-31.88052047,116.018773
14689,855000.0,2.0,1.0,329.0,1920.0,04-2014,-31.94627,115.80977
14690,582000.0,4.0,2.0,740.0,1980.0,01-2013,-32.08321,115.82132
14691,509000.0,3.0,2.0,489.0,1996.0,03-2019,-31.6913343,115.7113809
14692,1350000.0,4.0,2.0,740.0,1950.0,03-2015,-31.91714,115.86134
14693,186500.0,4.0,2.0,17027.0,2000.0,08-2000,-31.73045696,115.8327976
14694,670000.0,3.0,1.0,615.0,1920.0,07-2017,-31.96499848,115.9005871
14695,433000.0,3.0,2.0,279.0,2008.0,07-2015,-31.78299676,115.8186745
14696,640000.0,4.0,2.0,1138.0,,04-2016,-31.90521175,115.9123628
14697,450000.0,3.0,2.0,440.0,2006.0,01-2019,-31.81340782,115.8459452
14698,507500.0,3.0,2.0,468.0,,07-2017,-32.14961,115.86741
14699,880000.0,4.0,2.0,533.0,2004.0,05-2016,-31.86519849,115.7965775
14700,1255000.0,4.0,2.0,506.0,1958.0,05-2017,-31.86562,115.75514
14701,805000.0,5.0,2.0,665.0,2003.0,07-2018,-31.6787,115.70114
14702,875000.0,3.0,2.0,350.0,1995.0,05-2019,-31.97112,115.7890862
14703,710000.0,4.0,3.0,312.0,1998.0,11-2018,-31.93799,115.91902
14704,435250.0,3.0,2.0,392.0,2013.0,03-2016,-32.00363358,115.9801086
14705,1090000.0,4.0,3.0,501.0,1996.0,11-2016,-31.92690349,115.8439502
14706,1848000.0,5.0,3.0,938.0,2000.0,05-2018,-31.93439,115.78443
14707,470000.0,4.0,2.0,281.0,,05-2017,-32.00486659,115.9859011
14708,690000.0,5.0,3.0,677.0,1997.0,10-2017,-31.73433,115.73852
14709,316000.0,4.0,1.0,663.0,1985.0,09-2018,-32.05237229,116.0042923
14710,785000.0,4.0,2.0,800.0,1979.0,06-2012,-31.84291,115.75679
14711,260000.0,3.0,2.0,231.0,2014.0,08-2020,-32.26085175,115.8551569
14712,615000.0,4.0,2.0,2191.0,1992.0,11-2018,-32.27103,115.83438
14713,800000.0,4.0,1.0,690.0,1995.0,10-2020,-31.73866,115.73549
14714,510000.0,4.0,2.0,682.0,2005.0,09-2018,-31.65039878,115.7039429
14715,372500.0,4.0,2.0,461.0,2010.0,02-2016,-32.24068099,115.8446346
14716,465000.0,4.0,2.0,911.0,2008.0,02-2019,-32.44545,115.75418
14717,510000.0,4.0,2.0,766.0,1988.0,09-2019,-31.83996,115.90252
14718,1420000.0,4.0,2.0,528.0,2000.0,12-2017,-31.915469,115.766847
14719,1160000.0,4.0,1.0,496.0,1979.0,02-2018,-31.96268,115.80623
14720,650000.0,4.0,1.0,683.0,1972.0,11-2019,-31.80071,115.75092
14721,670000.0,5.0,2.0,714.0,1994.0,10-2017,-31.79888,115.79672
14722,329000.0,3.0,1.0,390.0,,07-2015,-31.86981,116.03893
14723,685000.0,4.0,2.0,714.0,1994.0,04-2020,-31.74328,115.73618
14724,740000.0,3.0,2.0,1010.0,2004.0,12-2018,-32.04226,115.76375
14725,887000.0,4.0,1.0,876.0,1996.0,09-2020,-31.73377,115.73464
14726,1575000.0,4.0,2.0,880.0,1950.0,10-2019,-31.9349,115.82453
14727,320000.0,3.0,2.0,363.0,,01-2019,-32.40681,115.7564
14728,854000.0,5.0,2.0,834.0,1997.0,08-2017,-31.78927,115.79066
14729,350000.0,4.0,2.0,595.0,2002.0,09-2019,-32.1316233,115.9903681
14730,1225000.0,2.0,1.0,758.0,2002.0,11-2015,-32.03476,115.81865
14731,197000.0,4.0,2.0,462.0,2012.0,12-2011,-32.11785058,115.9907584
14732,1660000.0,4.0,2.0,749.0,2004.0,05-2018,-32.02247,115.86161
14733,230000.0,2.0,1.0,765.0,1953.0,10-2015,-32.24151,115.80493
14734,510000.0,4.0,2.0,579.0,2006.0,06-2020,-31.80550258,115.8419187
14735,425000.0,3.0,1.0,2025.0,1966.0,03-2019,-31.89669,116.0614
14736,2100000.0,4.0,2.0,540.0,2014.0,09-2016,-31.97274614,115.7735735
14737,441100.0,4.0,2.0,670.0,,07-2019,-31.71198,115.78125
14738,950000.0,3.0,2.0,495.0,1991.0,03-2020,-32.01523,115.83518
14739,800000.0,4.0,2.0,697.0,1985.0,08-2020,-31.8109,115.80607
14740,365000.0,4.0,2.0,518.0,1998.0,08-2020,-31.7924,115.9594
14741,880000.0,4.0,3.0,16965.0,,11-2011,-31.7829495,116.0754957
14742,472000.0,3.0,1.0,340.0,1960.0,07-2018,-32.01553071,115.9032032
14743,929000.0,4.0,2.0,809.0,1989.0,02-2019,-31.682,115.70281
14744,450000.0,4.0,2.0,845.0,1990.0,08-2018,-31.85387197,115.8722171
14745,682500.0,4.0,2.0,576.0,2006.0,12-2014,-32.11079497,115.8534231
14746,960000.0,4.0,2.0,717.0,1985.0,12-2016,-32.03554,115.82806
14747,668000.0,4.0,2.0,1052.0,1968.0,04-2016,-32.00976522,115.9480233
14748,260000.0,4.0,2.0,36266.0,1989.0,09-1993,-31.60995,115.73171
14749,160000.0,4.0,2.0,608.0,2005.0,04-2018,-32.36217896,115.7723376
14750,760000.0,4.0,2.0,391.0,2005.0,05-2018,-31.69081077,115.7052323
14751,750000.0,2.0,1.0,531.0,1900.0,08-2018,-32.06524382,115.7608365
14752,770000.0,4.0,2.0,768.0,1985.0,02-2016,-32.01327,115.88585
14753,345000.0,4.0,2.0,584.0,2001.0,11-2020,-32.35872,115.76522
14754,1215000.0,4.0,3.0,596.0,1935.0,05-2013,-31.95220002,115.8097743
14755,905000.0,4.0,2.0,22223.0,2002.0,12-2014,-31.77494,116.08698
14756,535000.0,4.0,3.0,536.0,1994.0,05-2016,-32.10774,115.85334
14757,700000.0,3.0,1.0,429.0,1935.0,12-2019,-31.91127399,115.8312345
14758,485000.0,3.0,2.0,450.0,2005.0,03-2017,-32.15136864,115.8628698
14759,710000.0,4.0,1.0,755.0,1968.0,12-2015,-31.87172222,115.7951833
14760,965000.0,5.0,3.0,815.0,1985.0,12-2016,-32.0333,115.89961
14761,1325000.0,4.0,2.0,20541.0,2009.0,09-2013,-31.69776,115.85588
14762,640000.0,3.0,3.0,866.0,1980.0,06-2020,-32.06156,115.78129
14763,1600000.0,3.0,2.0,1763.0,1955.0,03-2020,-31.8978422,115.9663127
14764,300000.0,3.0,1.0,700.0,1979.0,11-2020,-31.98147812,115.9973128
14765,480000.0,1.0,1.0,391.0,2015.0,12-2017,-31.88729,115.80897
14766,2300000.0,6.0,4.0,923.0,1905.0,01-2020,-31.98409,115.79319
14767,432500.0,3.0,1.0,760.0,1958.0,05-2018,-31.88934,115.95318
14768,520000.0,4.0,2.0,646.0,1997.0,01-2018,-32.13134,115.79304
14769,1300000.0,4.0,2.0,675.0,1974.0,01-2018,-31.98138,115.80669
14770,785000.0,4.0,2.0,683.0,1977.0,12-2016,-32.06388,115.8671
14771,565000.0,4.0,2.0,796.0,2001.0,08-2014,-31.79658,115.97013
14772,995000.0,4.0,3.0,867.0,1989.0,10-2020,-31.76926,115.74645
14773,825000.0,4.0,2.0,723.0,1988.0,11-2016,-31.77486,115.74412
14774,669000.0,4.0,2.0,805.0,1995.0,09-2019,-32.09026,115.92391
14775,570000.0,4.0,4.0,609.0,2001.0,06-2003,-32.08378,115.8459
14776,650000.0,5.0,3.0,12661.0,1985.0,01-2006,-32.02842295,116.0220461
14777,410000.0,5.0,4.0,1237.0,1968.0,09-2020,-31.96241271,115.9485285
14778,1400000.0,5.0,2.0,869.0,1988.0,11-2016,-32.05093,115.83316
14779,495000.0,3.0,2.0,702.0,1980.0,08-2014,-31.89165,115.9322
14780,160000.0,3.0,1.0,860.0,1970.0,01-2017,-31.90197,116.02905
14781,1250000.0,4.0,2.0,810.0,1975.0,05-2018,-31.8648632,115.7742894
14782,405000.0,3.0,1.0,883.0,1998.0,07-2017,-32.03811,115.92528
14783,260000.0,3.0,1.0,809.0,1971.0,07-2019,-31.7479412,115.7998716
14784,740000.0,4.0,3.0,5450.0,2013.0,10-2014,-31.85621587,115.9310923
14785,326000.0,3.0,1.0,691.0,1974.0,10-2017,-31.83948,115.84918
14786,820000.0,4.0,2.0,736.0,1988.0,05-2016,-32.04881,115.82485
14787,590000.0,4.0,2.0,718.0,2004.0,07-2019,-31.7817835,115.8049852
14788,520000.0,5.0,2.0,769.0,1998.0,10-2020,-31.79129351,115.9696263
14789,487500.0,4.0,2.0,669.0,2000.0,08-2019,-32.02892,115.95014
14790,870000.0,3.0,1.0,90117.0,1988.0,03-2013,-32.36922,115.87258
14791,695000.0,4.0,1.0,646.0,2007.0,12-2020,-31.81027389,115.8318429
14792,480000.0,1.0,1.0,92.0,2015.0,06-2016,-32.07986213,115.7562654
14793,622000.0,4.0,3.0,4856.0,1977.0,08-2017,-31.90354024,116.1313296
14794,584000.0,4.0,2.0,4008.0,1995.0,08-2019,-31.89967,116.19437
14795,590000.0,5.0,2.0,2092.0,1997.0,08-2014,-31.87522,116.17475
14796,480000.0,2.0,1.0,14055.0,1930.0,07-2005,-31.98927,116.09714
14797,550000.0,4.0,2.0,729.0,1974.0,07-2020,-31.86823,115.80966
14798,802500.0,5.0,2.0,2563.0,1990.0,04-2018,-32.00142,116.05204
14799,399600.0,4.0,2.0,32469.0,1980.0,07-2014,-31.84433531,116.0437474
14800,541000.0,4.0,2.0,630.0,2002.0,02-2018,-32.00311701,115.9671474
14801,425000.0,3.0,2.0,2001.0,1990.0,08-2019,-31.87667,116.14084
14802,760000.0,4.0,2.0,25000.0,2001.0,09-2015,-31.84887258,116.2483259
14803,1100000.0,4.0,2.0,10000.0,1992.0,03-2008,-31.91194,116.13027
14804,545000.0,3.0,1.0,4559.0,1980.0,03-2015,-31.90271,116.16047
14805,399000.0,5.0,3.0,28327.0,2014.0,02-2012,-31.8403038,116.2588093
14806,457000.0,3.0,1.0,629.0,,09-2018,-31.96985,115.93036
14807,870000.0,3.0,2.0,481.0,1993.0,08-2017,-31.94229,115.79979
14808,860000.0,5.0,2.0,15559.0,2008.0,12-2016,-31.47105,115.64365
